"Step","run - val_accuracy","run - val_accuracy__MIN","run - val_accuracy__MAX"
"2218","100","100","100"
"2220","100","100","100"
"2222","100","100","100"
"2224","100","100","100"
"2226","100","100","100"
"2228","100","100","100"
"2230","100","100","100"
"2232","100","100","100"
"2234","100","100","100"
"2236","100","100","100"
"2238","100","100","100"
"2240","100","100","100"
"2242","100","100","100"
"2244","100","100","100"
"2246","100","100","100"
"2248","100","100","100"
"2250","100","100","100"
"2252","100","100","100"
"2254","100","100","100"
"2256","100","100","100"
"2258","100","100","100"
"2260","100","100","100"
"2262","100","100","100"
"2264","100","100","100"
"2266","100","100","100"
"2268","100","100","100"
"2270","100","100","100"
"2272","100","100","100"
"2274","100","100","100"
"2276","100","100","100"
"2278","100","100","100"
"2280","100","100","100"
"2282","100","100","100"
"2284","100","100","100"
"2286","100","100","100"
"2288","100","100","100"
"2290","100","100","100"
"2292","100","100","100"
"2294","100","100","100"
"2296","100","100","100"
"2298","100","100","100"
"2300","100","100","100"
"2302","100","100","100"
"2304","100","100","100"
"2306","100","100","100"
"2308","100","100","100"
"2310","100","100","100"
"2312","100","100","100"
"2314","100","100","100"
"2316","100","100","100"
"2318","100","100","100"
"2320","100","100","100"
"2322","100","100","100"
"2324","100","100","100"
"2326","100","100","100"
"2328","100","100","100"
"2330","100","100","100"
"2332","100","100","100"
"2334","100","100","100"
"2336","100","100","100"
"2338","100","100","100"
"2340","100","100","100"
"2342","100","100","100"
"2344","100","100","100"
"2346","100","100","100"
"2348","100","100","100"
"2350","100","100","100"
"2352","100","100","100"
"2354","100","100","100"
"2356","100","100","100"
"2358","100","100","100"
"2360","100","100","100"
"2362","100","100","100"
"2364","100","100","100"
"2366","100","100","100"
"2368","100","100","100"
"2370","100","100","100"
"2372","100","100","100"
"2374","100","100","100"
"2376","100","100","100"
"2378","100","100","100"
"2380","100","100","100"
"2382","100","100","100"
"2384","100","100","100"
"2386","100","100","100"
"2388","100","100","100"
"2390","100","100","100"
"2392","100","100","100"
"2394","100","100","100"
"2396","100","100","100"
"2398","100","100","100"
"2400","100","100","100"
"2402","100","100","100"
"2404","100","100","100"
"2406","100","100","100"
"2408","100","100","100"
"2410","100","100","100"
"2412","100","100","100"
"2414","100","100","100"
"2416","100","100","100"
"2418","100","100","100"
"2420","100","100","100"
"2422","100","100","100"
"2424","100","100","100"
"2426","100","100","100"
"2428","100","100","100"
"2430","100","100","100"
"2432","100","100","100"
"2434","100","100","100"
"2436","100","100","100"
"2438","100","100","100"
"2440","100","100","100"
"2442","100","100","100"
"2444","100","100","100"
"2446","100","100","100"
"2448","100","100","100"
"2450","100","100","100"
"2452","100","100","100"
"2454","100","100","100"
"2456","100","100","100"
"2458","100","100","100"
"2460","100","100","100"
"2462","100","100","100"
"2464","100","100","100"
"2466","100","100","100"
"2468","100","100","100"
"2470","100","100","100"
"2472","100","100","100"
"2474","100","100","100"
"2476","100","100","100"
"2478","100","100","100"
"2480","100","100","100"
"2482","100","100","100"
"2484","100","100","100"
"2486","100","100","100"
"2488","100","100","100"
"2490","100","100","100"
"2492","100","100","100"
"2494","100","100","100"
"2496","100","100","100"
"2498","100","100","100"
"2500","100","100","100"
"2502","100","100","100"
"2504","100","100","100"
"2506","100","100","100"
"2508","100","100","100"
"2510","100","100","100"
"2512","100","100","100"
"2514","100","100","100"
"2516","100","100","100"
"2518","100","100","100"
"2520","100","100","100"
"2522","100","100","100"
"2524","100","100","100"
"2526","100","100","100"
"2528","100","100","100"
"2530","100","100","100"
"2532","100","100","100"
"2534","100","100","100"
"2536","100","100","100"
"2538","100","100","100"
"2540","100","100","100"
"2542","100","100","100"
"2544","100","100","100"
"2546","100","100","100"
"2548","100","100","100"
"2550","100","100","100"
"2552","100","100","100"
"2554","100","100","100"
"2556","100","100","100"
"2558","100","100","100"
"2560","100","100","100"
"2562","100","100","100"
"2564","100","100","100"
"2566","100","100","100"
"2568","100","100","100"
"2570","100","100","100"
"2572","100","100","100"
"2574","100","100","100"
"2576","100","100","100"
"2578","100","100","100"
"2580","100","100","100"
"2582","100","100","100"
"2584","100","100","100"
"2586","100","100","100"
"2588","100","100","100"
"2590","100","100","100"
"2592","100","100","100"
"2594","100","100","100"
"2596","100","100","100"
"2598","100","100","100"
"2600","100","100","100"
"2602","100","100","100"
"2604","100","100","100"
"2606","100","100","100"
"2608","100","100","100"
"2610","100","100","100"
"2612","100","100","100"
"2614","100","100","100"
"2616","100","100","100"
"2618","100","100","100"
"2620","100","100","100"
"2622","100","100","100"
"2624","100","100","100"
"2626","100","100","100"
"2628","100","100","100"
"2630","100","100","100"
"2632","100","100","100"
"2634","100","100","100"
"2636","100","100","100"
"2638","100","100","100"
"2640","100","100","100"
"2642","100","100","100"
"2644","100","100","100"
"2646","100","100","100"
"2648","100","100","100"
"2650","100","100","100"
"2652","100","100","100"
"2654","100","100","100"
"2656","100","100","100"
"2658","100","100","100"
"2660","100","100","100"
"2662","100","100","100"
"2664","100","100","100"
"2666","100","100","100"
"2668","100","100","100"
"2670","100","100","100"
"2672","100","100","100"
"2674","100","100","100"
"2676","100","100","100"
"2678","100","100","100"
"2680","100","100","100"
"2682","100","100","100"
"2684","100","100","100"
"2686","100","100","100"
"2688","100","100","100"
"2690","100","100","100"
"2692","100","100","100"
"2694","100","100","100"
"2696","100","100","100"
"2698","100","100","100"
"2700","100","100","100"
"2702","100","100","100"
"2704","100","100","100"
"2706","100","100","100"
"2708","100","100","100"
"2710","100","100","100"
"2712","100","100","100"
"2714","100","100","100"
"2716","100","100","100"
"2718","100","100","100"
"2720","100","100","100"
"2722","100","100","100"
"2724","100","100","100"
"2726","100","100","100"
"2728","100","100","100"
"2730","100","100","100"
"2732","100","100","100"
"2734","100","100","100"
"2736","100","100","100"
"2738","100","100","100"
"2740","100","100","100"
"2742","100","100","100"
"2744","100","100","100"
"2746","100","100","100"
"2748","100","100","100"
"2750","100","100","100"
"2752","100","100","100"
"2754","100","100","100"
"2756","100","100","100"
"2758","100","100","100"
"2760","100","100","100"
"2762","100","100","100"
"2764","100","100","100"
"2766","100","100","100"
"2768","100","100","100"
"2770","100","100","100"
"2772","100","100","100"
"2774","100","100","100"
"2776","100","100","100"
"2778","100","100","100"
"2780","100","100","100"
"2782","100","100","100"
"2784","100","100","100"
"2786","100","100","100"
"2788","100","100","100"
"2790","100","100","100"
"2792","100","100","100"
"2794","100","100","100"
"2796","100","100","100"
"2798","100","100","100"
"2800","100","100","100"
"2802","100","100","100"
"2804","100","100","100"
"2806","100","100","100"
"2808","100","100","100"
"2810","100","100","100"
"2812","100","100","100"
"2814","100","100","100"
"2816","100","100","100"
"2818","100","100","100"
"2820","100","100","100"
"2822","100","100","100"
"2824","100","100","100"
"2826","100","100","100"
"2828","100","100","100"
"2830","100","100","100"
"2832","100","100","100"
"2834","100","100","100"
"2836","100","100","100"
"2838","100","100","100"
"2840","100","100","100"
"2842","100","100","100"
"2844","100","100","100"
"2846","100","100","100"
"2848","100","100","100"
"2850","100","100","100"
"2852","100","100","100"
"2854","100","100","100"
"2856","100","100","100"
"2858","100","100","100"
"2860","100","100","100"
"2862","100","100","100"
"2864","100","100","100"
"2866","100","100","100"
"2868","100","100","100"
"2870","100","100","100"
"2872","100","100","100"
"2874","100","100","100"
"2876","100","100","100"
"2878","100","100","100"
"2880","100","100","100"
"2882","100","100","100"
"2884","100","100","100"
"2886","100","100","100"
"2888","100","100","100"
"2890","100","100","100"
"2892","100","100","100"
"2894","100","100","100"
"2896","100","100","100"
"2898","100","100","100"
"2900","100","100","100"
"2902","100","100","100"
"2904","100","100","100"
"2906","100","100","100"
"2908","100","100","100"
"2910","100","100","100"
"2912","100","100","100"
"2914","100","100","100"
"2916","100","100","100"
"2918","100","100","100"
"2920","100","100","100"
"2922","100","100","100"
"2924","100","100","100"
"2926","100","100","100"
"2928","100","100","100"
"2930","100","100","100"
"2932","100","100","100"
"2934","100","100","100"
"2936","100","100","100"
"2938","100","100","100"
"2940","100","100","100"
"2942","100","100","100"
"2944","100","100","100"
"2946","100","100","100"
"2948","100","100","100"
"2950","100","100","100"
"2952","100","100","100"
"2954","100","100","100"
"2956","100","100","100"
"2958","100","100","100"
"2960","100","100","100"
"2962","100","100","100"
"2964","100","100","100"
"2966","100","100","100"
"2968","100","100","100"
"2970","100","100","100"
"2972","100","100","100"
"2974","100","100","100"
"2976","100","100","100"
"2978","100","100","100"
"2980","100","100","100"
"2982","100","100","100"
"2984","100","100","100"
"2986","100","100","100"
"2988","100","100","100"
"2990","100","100","100"
"2992","100","100","100"
"2994","100","100","100"
"2996","100","100","100"
"2998","100","100","100"
"3000","100","100","100"
"3002","100","100","100"
"3004","100","100","100"
"3006","100","100","100"
"3008","100","100","100"
"3010","100","100","100"
"3012","100","100","100"
"3014","100","100","100"
"3016","100","100","100"
"3018","100","100","100"
"3020","100","100","100"
"3022","100","100","100"
"3024","100","100","100"
"3026","100","100","100"
"3028","100","100","100"
"3030","100","100","100"
"3032","100","100","100"
"3034","100","100","100"
"3036","100","100","100"
"3038","100","100","100"
"3040","100","100","100"
"3042","100","100","100"
"3044","100","100","100"
"3046","100","100","100"
"3048","100","100","100"
"3050","100","100","100"
"3052","100","100","100"
"3054","100","100","100"
"3056","100","100","100"
"3058","100","100","100"
"3060","100","100","100"
"3062","100","100","100"
"3064","100","100","100"
"3066","100","100","100"
"3068","100","100","100"
"3070","100","100","100"
"3072","100","100","100"
"3074","100","100","100"
"3076","100","100","100"
"3078","100","100","100"
"3080","100","100","100"
"3082","100","100","100"
"3084","100","100","100"
"3086","100","100","100"
"3088","100","100","100"
"3090","100","100","100"
"3092","100","100","100"
"3094","100","100","100"
"3096","100","100","100"
"3098","100","100","100"
"3100","100","100","100"
"3102","100","100","100"
"3104","100","100","100"
"3106","100","100","100"
"3108","100","100","100"
"3110","100","100","100"
"3112","100","100","100"
"3114","100","100","100"
"3116","100","100","100"
"3118","100","100","100"
"3120","100","100","100"
"3122","100","100","100"
"3124","100","100","100"
"3126","100","100","100"
"3128","100","100","100"
"3130","100","100","100"
"3132","100","100","100"
"3134","100","100","100"
"3136","100","100","100"
"3138","100","100","100"
"3140","100","100","100"
"3142","100","100","100"
"3144","100","100","100"
"3146","100","100","100"
"3148","100","100","100"
"3150","100","100","100"
"3152","100","100","100"
"3154","100","100","100"
"3156","100","100","100"
"3158","100","100","100"
"3160","100","100","100"
"3162","100","100","100"
"3164","100","100","100"
"3166","100","100","100"
"3168","100","100","100"
"3170","100","100","100"
"3172","100","100","100"
"3174","100","100","100"
"3176","100","100","100"
"3178","100","100","100"
"3180","100","100","100"
"3182","100","100","100"
"3184","100","100","100"
"3186","100","100","100"
"3188","100","100","100"
"3190","100","100","100"
"3192","100","100","100"
"3194","100","100","100"
"3196","100","100","100"
"3198","100","100","100"
"3200","100","100","100"
"3202","100","100","100"
"3204","100","100","100"
"3206","100","100","100"
"3208","100","100","100"
"3210","100","100","100"
"3212","100","100","100"
"3214","100","100","100"
"3216","100","100","100"
"3218","100","100","100"
"3220","100","100","100"
"3222","100","100","100"
"3224","100","100","100"
"3226","100","100","100"
"3228","100","100","100"
"3230","100","100","100"
"3232","100","100","100"
"3234","100","100","100"
"3236","100","100","100"
"3238","100","100","100"
"3240","100","100","100"
"3242","100","100","100"
"3244","100","100","100"
"3246","100","100","100"
"3248","100","100","100"
"3250","100","100","100"
"3252","100","100","100"
"3254","100","100","100"
"3256","100","100","100"
"3258","100","100","100"
"3260","100","100","100"
"3262","100","100","100"
"3264","100","100","100"
"3266","100","100","100"
"3268","100","100","100"
"3270","100","100","100"
"3272","100","100","100"
"3274","100","100","100"
"3276","100","100","100"
"3278","100","100","100"
"3280","100","100","100"
"3282","100","100","100"
"3284","100","100","100"
"3286","100","100","100"
"3288","100","100","100"
"3290","100","100","100"
"3292","100","100","100"
"3294","100","100","100"
"3296","100","100","100"
"3298","100","100","100"
"3300","100","100","100"
"3302","100","100","100"
"3304","100","100","100"
"3306","100","100","100"
"3308","100","100","100"
"3310","100","100","100"
"3312","100","100","100"
"3314","100","100","100"
"3316","100","100","100"
"3318","100","100","100"
"3320","100","100","100"
"3322","100","100","100"
"3324","100","100","100"
"3326","100","100","100"
"3328","100","100","100"
"3330","100","100","100"
"3332","100","100","100"
"3334","100","100","100"
"3336","100","100","100"
"3338","100","100","100"
"3340","100","100","100"
"3342","100","100","100"
"3344","100","100","100"
"3346","100","100","100"
"3348","100","100","100"
"3350","100","100","100"
"3352","100","100","100"
"3354","100","100","100"
"3356","100","100","100"
"3358","100","100","100"
"3360","100","100","100"
"3362","100","100","100"
"3364","100","100","100"
"3366","100","100","100"
"3368","100","100","100"
"3370","100","100","100"
"3372","100","100","100"
"3374","100","100","100"
"3376","100","100","100"
"3378","100","100","100"
"3380","100","100","100"
"3382","100","100","100"
"3384","100","100","100"
"3386","100","100","100"
"3388","100","100","100"
"3390","100","100","100"
"3392","100","100","100"
"3394","100","100","100"
"3396","100","100","100"
"3398","100","100","100"
"3400","100","100","100"
"3402","100","100","100"
"3404","100","100","100"
"3406","100","100","100"
"3408","100","100","100"
"3410","100","100","100"
"3412","100","100","100"
"3414","100","100","100"
"3416","100","100","100"
"3418","100","100","100"
"3420","100","100","100"
"3422","100","100","100"
"3424","100","100","100"
"3426","100","100","100"
"3428","100","100","100"
"3430","100","100","100"
"3432","100","100","100"
"3434","100","100","100"
"3436","100","100","100"
"3438","100","100","100"
"3440","100","100","100"
"3442","100","100","100"
"3444","100","100","100"
"3446","100","100","100"
"3448","100","100","100"
"3450","100","100","100"
"3452","100","100","100"
"3454","100","100","100"
"3456","100","100","100"
"3458","100","100","100"
"3460","100","100","100"
"3462","100","100","100"
"3464","100","100","100"
"3466","100","100","100"
"3468","100","100","100"
"3470","100","100","100"
"3472","100","100","100"
"3474","100","100","100"
"3476","100","100","100"
"3478","100","100","100"
"3480","100","100","100"
"3482","100","100","100"
"3484","100","100","100"
"3486","100","100","100"
"3488","100","100","100"
"3490","100","100","100"
"3492","100","100","100"
"3494","100","100","100"
"3496","100","100","100"
"3498","100","100","100"
"3500","100","100","100"
"3502","100","100","100"
"3504","100","100","100"
"3506","100","100","100"
"3508","100","100","100"
"3510","100","100","100"
"3512","100","100","100"
"3514","100","100","100"
"3516","100","100","100"
"3518","100","100","100"
"3520","100","100","100"
"3522","100","100","100"
"3524","100","100","100"
"3526","100","100","100"
"3528","100","100","100"
"3530","100","100","100"
"3532","100","100","100"
"3534","100","100","100"
"3536","100","100","100"
"3538","100","100","100"
"3540","100","100","100"
"3542","100","100","100"
"3544","100","100","100"
"3546","100","100","100"
"3548","100","100","100"
"3550","100","100","100"
"3552","100","100","100"
"3554","100","100","100"
"3556","100","100","100"
"3558","100","100","100"
"3560","100","100","100"
"3562","100","100","100"
"3564","100","100","100"
"3566","100","100","100"
"3568","100","100","100"
"3570","100","100","100"
"3572","100","100","100"
"3574","100","100","100"
"3576","100","100","100"
"3578","100","100","100"
"3580","100","100","100"
"3582","100","100","100"
"3584","100","100","100"
"3586","100","100","100"
"3588","100","100","100"
"3590","100","100","100"
"3592","100","100","100"
"3594","100","100","100"
"3596","100","100","100"
"3598","100","100","100"
"3600","100","100","100"
"3602","100","100","100"
"3604","100","100","100"
"3606","100","100","100"
"3608","100","100","100"
"3610","100","100","100"
"3612","100","100","100"
"3614","100","100","100"
"3616","100","100","100"
"3618","100","100","100"
"3620","100","100","100"
"3622","100","100","100"
"3624","100","100","100"
"3626","100","100","100"
"3628","100","100","100"
"3630","100","100","100"
"3632","100","100","100"
"3634","100","100","100"
"3636","100","100","100"
"3638","100","100","100"
"3640","100","100","100"
"3642","100","100","100"
"3644","100","100","100"
"3646","100","100","100"
"3648","100","100","100"
"3650","100","100","100"
"3652","100","100","100"
"3654","100","100","100"
"3656","100","100","100"
"3658","100","100","100"
"3660","100","100","100"
"3662","100","100","100"
"3664","100","100","100"
"3666","100","100","100"
"3668","100","100","100"
"3670","100","100","100"
"3672","100","100","100"
"3674","100","100","100"
"3676","100","100","100"
"3678","100","100","100"
"3680","100","100","100"
"3682","100","100","100"
"3684","100","100","100"
"3686","100","100","100"
"3688","100","100","100"
"3690","100","100","100"
"3692","100","100","100"
"3694","100","100","100"
"3696","100","100","100"
"3698","100","100","100"
"3700","100","100","100"
"3702","100","100","100"
"3704","100","100","100"
"3706","100","100","100"
"3708","100","100","100"
"3710","100","100","100"
"3712","100","100","100"
"3714","100","100","100"
"3716","100","100","100"
"3718","100","100","100"
"3720","100","100","100"
"3722","100","100","100"
"3724","100","100","100"
"3726","100","100","100"
"3728","100","100","100"
"3730","100","100","100"
"3732","100","100","100"
"3734","100","100","100"
"3736","100","100","100"
"3738","100","100","100"
"3740","100","100","100"
"3742","100","100","100"
"3744","100","100","100"
"3746","100","100","100"
"3748","100","100","100"
"3750","100","100","100"
"3752","100","100","100"
"3754","100","100","100"
"3756","100","100","100"
"3758","100","100","100"
"3760","100","100","100"
"3762","100","100","100"
"3764","100","100","100"
"3766","100","100","100"
"3768","100","100","100"
"3770","100","100","100"
"3772","100","100","100"
"3774","100","100","100"
"3776","100","100","100"
"3778","100","100","100"
"3780","100","100","100"
"3782","100","100","100"
"3784","100","100","100"
"3786","100","100","100"
"3788","100","100","100"
"3790","100","100","100"
"3792","100","100","100"
"3794","100","100","100"
"3796","100","100","100"
"3798","100","100","100"
"3800","100","100","100"
"3802","100","100","100"
"3804","100","100","100"
"3806","100","100","100"
"3808","100","100","100"
"3810","100","100","100"
"3812","100","100","100"
"3814","100","100","100"
"3816","100","100","100"
"3818","100","100","100"
"3820","100","100","100"
"3822","100","100","100"
"3824","100","100","100"
"3826","100","100","100"
"3828","100","100","100"
"3830","100","100","100"
"3832","100","100","100"
"3834","100","100","100"
"3836","100","100","100"
"3838","100","100","100"
"3840","100","100","100"
"3842","100","100","100"
"3844","100","100","100"
"3846","100","100","100"
"3848","100","100","100"
"3850","100","100","100"
"3852","100","100","100"
"3854","100","100","100"
"3856","100","100","100"
"3858","100","100","100"
"3860","100","100","100"
"3862","100","100","100"
"3864","100","100","100"
"3866","100","100","100"
"3868","100","100","100"
"3870","100","100","100"
"3872","100","100","100"
"3874","100","100","100"
"3876","100","100","100"
"3878","100","100","100"
"3880","100","100","100"
"3882","100","100","100"
"3884","100","100","100"
"3886","100","100","100"
"3888","100","100","100"
